"ID";"ARCHIP";"ISLAND";"LONG";"LAT";"Realm";"Area";"Dist";"SLMP";"Elev";"Lat";"pop";"static_modif";"modif_change";"GDP";"connect";"CP";"TSFI";"SR_nat";"FD_nat";"SES_FD_nat";"PD_nat";"SES_PD_nat";"SR_alien";"FD_alien";"SES_FD_alien";"PD_alien";"SES_PD_alien"
"8529";"Chatham Islands";"Mangere";-176,29667;-44,270263;"Novozelandic";-1,01200413393194;1,18905652327919;-1,6229968824246;0,221112784930504;1,48526890776593;-1,16725084293946;-0,750696483162774;-0,317785623107429;-1,47000753957289;-1,14162737990484;NA;NA;-0,0644142443545709;0,0861546399266954;-0,420013304879699;-0,0801703932942678;-0,24997699058239;0,988434034370219;0,914863956708946;-0,517101854194221;1,07820957552801;-0,556823879735649
"8531";"Chatham Islands";"Pitt Island";-176,220119;-44,282962;"Novozelandic";0,335042336261257;1,19116913625964;-1,64952304200676;0,417424822574959;1,4862943004578;-0,639120039944201;-0,750696483162774;-0,317785623107429;-1,47000753957289;-1,14162737990484;NA;NA;-0,0881413518056093;0,122156500312104;-0,359819409468575;-0,151022163669402;-0,487988898325865;0,988434034370219;0,914863956708946;-0,726412852179931;1,07820957552801;-0,511199625415027
"8546";"Chatham Islands";"Chatham Island";-176,55556;-43,904507;"Novozelandic";1,200755022241;1,18126714861035;-1,72379628883681;0,635873177206665;1,45573559574081;-0,043844783106879;-0,750696483162774;-0,317785623107429;0,386845807628025;-0,655666525959731;NA;NA;-0,0409894012773781;0,143645133508121;-0,826084349562955;-0,0935471473924234;-0,368019217503846;1,19647069046011;0,923196959792641;-1,73419154586889;1,24241747701006;-0,57409866851023
"8554";"Kermadec Islands";"Haszard Islet";-178,429446;-30,232734;"Novozelandic";-0,795376324412945;1,11487883870777;-1,87234278249689;0,109520658962071;0,351795433595527;-1,39662787484997;-0,750354290766289;-0,31563331749219;0,0820326241937697;-1,97238294687881;NA;NA;-0,673722133973024;-0,424093213335607;-1,26211476056465;-0,772090426045415;-0,484268345407512;-0,963321382214601;-0,117511455550199;1,23013521365105;-0,990325216957609;0,536051627652208
"8559";"Kermadec Islands";"Raoul Island";-177,92945;-29,265952;"Papua-Melanesian";0,0489648271682988;1,13579507805261;-1,92539510166121;0,780559895732241;0,273731712245038;-1,39662787484997;-0,750354290766289;-0,31563331749219;0,220560192402681;-1,97238294687881;-0,873512454605815;-0,253314703088076;-0,516461796533501;-0,266277826110757;-0,98869401140854;-0,387704444118516;0,202775037846891;0,464223527777256;0,601678681865611;-0,608299709825865;-0,0145552919901792;-1,27806498903829
"8570";"Easter Island";"Isla de Pascua";-109,354722;-27,119698;"South American";0,666927574317756;1,37717376752756;-1,56994456326029;0,860073352100998;0,10043041556867;0,578420458769864;-0,742907118373599;-0,283328903824984;0,639447898515559;-0,655666525959731;0,399517242219824;1,65695222463414;-1,8837719088448;-4,34606680296113;-1,72411007347598;-2,13775625553186;-0,436374524496054;-0,615672508560102;-0,958711578133406;-0,604278426754577;-0,0773426968116739;1,61813495996867
"8652";"Tonga Islands";"`Eua Island";-174,932571;-21,375878;"Papua-Melanesian";0,452238743060388;1,30046651205787;-1,68665966542178;0,631072600021801;-0,363359729435442;0,409614193094216;-0,726087228924638;-0,317785623107429;0,550578710638943;-0,655666525959731;-0,189267481455402;0,956103230446672;-0,57776165000481;-0,157784782403185;-0,77876417749671;-0,513216066002575;0,0759826260981985;-0,963321382214601;-0,114136501001224;1,53393013942261;-0,604262231190102;1,27409164470804
"8669";"Tonga Islands";"Tongatapu Island";-175,191861;-21,174082;"Papua-Melanesian";0,844023247244094;1,29513614219158;-1,70788059308751;-0,0180869558427421;-0,379653937140637;1,16050857551658;-0,534734233728963;-0,261793427810682;1,20891745736063;-0,0434282559378816;-0,57072923050462;0,956103230446672;-0,546856295386675;0,105749974508818;0,633974208347907;-0,513216066002575;0,213397913874868;-0,963321382214601;-1,9769082738684;-0,141368514305706;-1,31057176308135;-0,17342650938371
"9015";"Society Islands";"Tahiti";-149,400753;-17,677486;"Papua-Melanesian";1,32523952393319;1,89176721942984;-1,47975562068095;1,44997802915249;-0,661989867908105;1,39485409317242;-0,567175649244681;-0,562213092394523;1,5301628779719;-0,655666525959731;1,88117788027576;0,307193548632045;-0,809993749149876;-0,163251717210157;0,00473935627374117;-0,672832891092536;0,134862780200742;1,09592221371202;1,0071071772089;-0,457796090815947;0,868475353359002;-1,2305040689554
"9028";"Society Islands";"Moorea";-149,833709;-17,529055;"Papua-Melanesian";0,585887199411575;1,8856814427529;-1,34181959085373;1,06681153349222;-0,673975068526005;0,83923584535769;-0,509654195679512;-0,0141355947810039;0,913171071212965;-0,31087181293088;0,161710226259766;0,307193548632045;-0,882113789335286;-0,374252094805904;-0,62626204846422;-1,00783199245895;-0,713805548679675;0,116574654122756;0,253705832082657;-1,05551443980348;-0,0438442215763857;-0,356035124069772
"9176";"Society Islands";"Huahine Iti";-150,987658;-16,783667;"Papua-Melanesian";0,0312530758524894;1,87195179435894;-1,45853469301523;0,554142844370065;-0,734162123239475;0,141761668233321;-0,748385354984892;-0,301634016096702;0,475947229083815;0,175089041014231;NA;NA;-0,995891848015578;-0,472909430526827;-0,437759134064805;-1,19120294309874;-0,557701297655321;-0,963321382214601;-2,83320481752674;-0,081590727086281;-1,34105628650765;-0,299361844089547
"9190";"Society Islands";"Raiatea";-151,436886;-16,822012;"Papua-Melanesian";0,677890068647625;1,86406466549775;-1,48506085259738;1,16130085348044;-0,731065920170754;0,722112087628465;-0,657138523935278;0,0849274819769495;0,923377572393219;0,661049894959343;-0,0531178900718296;-0,0161558421006757;-0,995891848015578;-0,472909430526827;-1,39633582331464;-1,19120294309874;-0,760340025580388;-0,331622696279836;0,205692399639551;0,099970750789731;-0,313714326316756;0,224224503962866
"9199";"Society Islands";"Huahine Nui";-151,013041;-16,724675;"Papua-Melanesian";0,233644469666351;1,87197418079817;-1,45853469301523;0,819398948901277;-0,738925487731064;0,433687457197377;-0,621187611249764;-0,296250147093127;0,76220035142099;0,359842783092304;NA;NA;-0,995891848015578;-0,472909430526827;-0,207305888330987;-1,19120294309874;-0,569298642722104;-0,963321382214601;-2,83320481752674;0,0898172748207449;-1,34105628650765;-0,153498811138652
"9215";"Society Islands";"Tahaa";-151,493299;-16,626225;"Papua-Melanesian";0,43977280102471;1,86460953684692;-1,46914515684809;0,81189170310621;-0,746874925522579;0,468728189345693;-0,507599857651491;2,49151523295766;0,688762058882442;0,359842783092304;-1,39112379503861;-1,43770142541601;-0,995891848015578;-0,472909430526827;-0,934627870721234;-1,19120294309874;-0,719473167946673;-0,963321382214601;-1,89090288738805;0,18234664882235;-1,35133406421593;-0,111421243334704
"9268";"Society Islands";"Bora-Bora";-151,738428;-16,499064;"Papua-Melanesian";-0,0868827808570267;1,86142807381105;-1,45853469301523;0,542568055171372;-0,757142659997;0,460417625141431;-0,123096324991691;2,682104012209;0,652801328890155;0,519883754043083;-0,355901114173024;-0,0161558421006757;-0,995891848015578;-0,472909430526827;-0,358730220701528;-1,19120294309874;-1,10184504917234;-0,963321382214601;-1,37767427526837;-0,284648757093108;-1,34105628651492;-0,218011095140549
"9665";"Samoa Islands";"Upolu";-171,758135;-13,930677;"Papua-Melanesian";1,35178905374235;1,47509939644406;-1,41078760576734;1,2428784757044;-0,964529482557017;1,33552405736626;-0,721336571884232;-0,197187070335173;1,27744023072727;0,175089041014231;0,0619949492382231;-0,840628527990812;-0,161216874119118;0,43790863174056;1,53079669662094;-0,141484919694655;-0,132991230855432;-0,615672508560102;0,371659675289722;2,33386710560543;-0,526068355973127;0,576047051535904
"9666";"Samoa Islands";"Savai'i";-172,447361;-13,62086;"Papua-Melanesian";1,49997029779075;1,461628582661;-1,49036608451381;1,47028416266734;-0,989545947445321;1,05684267753344;-0,742821519787074;-0,29948051083571;0,940637667079114;-0,655666525959731;-0,873512454605815;NA;-0,0881413518056093;0,43790863174056;0,744797947496996;-0,0864689409419191;-0,392134488556031;-0,615672508560102;-0,158403129073015;-0,182799090800108;-0,426519635403549;0,697489650727766
"9718";"Marquesas";"Hiva Oa";-139,013922;-9,774777;"Papua-Melanesian";0,896782964867359;1,68571639344712;-1,4373137653495;1,25078160687776;-1,30010153454029;0,300060306679713;-0,750610654578082;-0,317785623107429;0,535352451962873;-0,31087181293088;-0,189267481455402;-0,409327936451297;-0,882113789335286;-0,725963671341624;-1,40719813210941;-1,11494548613503;-0,954567041895334;-0,963321382214601;-0,344346436873634;0,977109404350009;-1,33300767417432;-0,279056211128908
"9827";"Hawaii";"Island of Hawai‘i";-155,518375;19,598084;"Papua-Melanesian";2,14958426383722;1,4333690859928;-1,28876727168941;1,85656222799288;-0,506909377064971;1,4228202463835;-0,521038650615296;-0,370547525228989;1,46950202407233;2,10404373195516;2,17141029946201;0,743339303339496;-0,26340012312633;-0,061759755504713;-1,19417628004152;-0,43157780120093;-0,828910963327359;3,30679954027199;1,46429311159186;-2,94075536525663;3,30306019683016;-2,44483523579564
"9829";"Hawaii";"Kaho‘olawe";-156,609341;20,547612;"Papua-Melanesian";0,535106311354643;1,43789102641774;-0,848433022625592;0,821521332782154;-0,430238846162982;-1,39662787484997;-0,693346221160942;-0,608514337598314;-0,322485725947748;1,42329956328912;0,399517242219824;0,256792677150936;-0,740595878690559;-1,62834789930364;-2,56396843791106;-1,17692846873228;-1,86335205667533;1,76186317158312;1,20500467891098;-0,575577323289941;1,95582916142449;-0,73318939396187
"9832";"Hawaii";"Lana‘i";-156,927066;20,834995;"Papua-Melanesian";0,946289202572396;1,43919709899443;-0,959842892870656;1,20573914437582;-0,407033835692299;0,498045482910005;-0,657224116912091;-0,254255982978717;0,816061801831915;1,42329956328912;1,21991180675381;0,743339303339496;-0,740595878690559;-0,727135808138441;-1,64692490754708;-1,04580291522543;-0,875549689843082;2,17581825004938;1,35872431681406;-0,234894515126775;2,15939552199612;-1,4518961671763
"9834";"Hawaii";"Maui";-156,336777;20,790415;"Mexican";1,53603036304436;1,42744224261788;-1,05003183544999;1,7049715450106;-0,410633489696826;1,3453552810004;-0,408392470249365;-0,468533814072748;1,54554213179065;1,88552643500304;1,61482897053659;0,743339303339496;-0,399671738303183;-0,0810574055842736;-0,338475366938366;-0,756945205260963;-1,52133660686671;2,54410266586418;1,44332334712341;-0,922368523834064;2,60892978592833;-1,73798538566566
"9838";"Hawaii";"Moloka‘i";-157,014518;21,133173;"Artico-Siberian";1,16837637447757;1,43547120513086;-0,922706269455634;1,351707562254;-0,382957172799479;0,65055872467669;-0,598333102791671;-0,159499987310145;0,916831983676923;1,67655920401138;1,0972176301038;0,256792677150936;-0,57776165000481;-0,139897282237996;0,214246551523957;-0,810081212121281;-1,24712880861025;2,17581825004938;1,38322901977201;-0,447753394910532;2,25046382581935;-1,55292699690161
"9839";"Hawaii";"Sand Island";-157,879344;21,307083;"Papua-Melanesian";-0,910989460122445;1,43814120131714;-1,02350567586783;-1,12332059758886;-0,368914646376704;1,31094088306432;4,46672203718054;-0,317785623107429;1,0536542639457;0,787327311036081;NA;NA;-0,457139706430215;-0,159059848710232;-0,565256977732712;-0,709887000128745;-1,29500759358392;1,29092146605316;1,06433182094189;-0,517831357906808;1,45395794144131;-0,454061424494255
"9842";"Hawaii";"Ford Island";-157,960082;21,363521;"Papua-Melanesian";-0,894126770449935;1,43626602335641;-1,04472660353356;-1,05314342076287;-0,364357507015836;1,00118369842946;3,53011525064787;-0,317785623107429;0,917470390559889;0,787327311036081;NA;NA;-0,28985849779196;-0,129678247987309;-0,843923748716219;-0,48706951582632;-1,00596008298602;1,29092146605316;1,05016871446741;-0,249492702658182;1,36242073926962;-0,662356805102712
"9850";"Hawaii";"O‘ahu";-157,973393;21,458674;"Papua-Melanesian";1,46638187706648;1,43342790944321;-1,25163064827439;1,27682591294876;-0,356674288588452;1,76266330935329;1,58474306767136;-0,969233278568282;1,89664569096654;1,61808287801004;2,38939594825255;0,273794986443559;-0,18623529153485;0,0538662023783134;-0,411862701815257;-0,473285722233575;-1,83519129258184;3,51797408394087;1,60090969223226;-0,875448307983047;3,54498865708111;-2,88782534826167
"9852";"Hawaii";"Ni‘ihau";-160,151831;21,896643;"Papua-Melanesian";0,723822696228038;1,4156314856506;-1,1349155461129;0,715947494208021;-0,321310069999202;-0,21350727966294;-0,732721026820017;-0,163807068399526;0,104380145985588;0,359842783092304;0,399517242219824;0,743339303339496;-0,809993749149876;-1,44936882665035;-2,25827107198388;-1,35422579629859;-1,82413498254224;1,29092146605316;1,03296728281864;-0,390944625043583;1,2841768941743;-0,758517405598024
"9853";"Hawaii";"Lehua";-160,095765;22,0201;"Papua-Melanesian";-1,08533983556717;1,4120129901579;-1,05533706736642;-1,30790879804547;-0,311341418486485;-1,35959141171306;-0,733320211315974;-0,317785623107429;-1,47000753957289;0,359842783092304;NA;NA;-0,882113789335286;-1,63463472843627;-2,11596291073475;-1,49377769631319;-1,77492706107201;-0,331622696279836;0,168801127329445;-0,346030447672123;0,192147870866943;1,26871141074888
"9854";"Hawaii";"Kaua‘i";-159,524241;22,058363;"Papua-Melanesian";1,43833128524383;1,41190098090156;-1,31529343127157;1,3996399533269;-0,308251836584843;1,17461227486653;-0,0900557249800163;-0,372701030489981;1,37985135390806;0,901559128869876;1,8229596848995;0,222157007715634;-0,211598801438064;-0,0464338722393558;-0,702507049143333;-0,466752609347293;-1,27303580868342;2,90806541273224;1,4655523279148;-1,43259597805643;2,80494876660019;-2,25691763913978
"9865";"Midway Islands";"Eastern Island";-177,3317;28,209438;"Artico-Siberian";-1,03078537093793;1,26936973490509;-1,12961031419647;-0,938732397132245;0,188422496207823;-1,39662787484997;-0,749840508516956;-0,313481011876951;-1,47000753957289;-0,655666525959731;NA;NA;-1,11717702886126;-1,40948420978603;-1,81677147099401;-1,78497757099889;-2,70817311491783;-0,963321382214601;-0,780733047958546;0,204119058343022;-1,12573787841972;0,273471442386306
"9866";"Midway Islands";"Sand Island";-177,37841;28,207665;"Artico-Siberian";-0,606963638093336;1,26985188569253;-1,1349155461129;-0,807764984658032;0,18827933365623;-1,39662787484997;-0,749840508516956;-0,313481011876951;-1,47000753957289;-0,31087181293088;NA;NA;-1,11717702886126;-1,40948420978603;-1,66913460198148;-1,78497757099889;-2,0289887821644;-0,615672508560102;-0,534937811359233;-0,38759413918963;-0,454889211530675;0,682952727107486
"9906";"Galapagos Islands";"Isla San Cristobal";-89,43056;-0,826798;"Panamanian";1,09841858271211;0,0690133732538579;-1,3365143589373;0,992497567475631;-2,02261450986051;0,674064386973409;-0,743763093019417;-0,2800985400824;0,66270992052454;-0,31087181293088;-0,57072923050462;-2,4388826224624;-0,18623529153485;-0,150891315942941;-1,35037653861668;-0,0848317665612534;0,1901865817156;-0,963321382214601;0,0812408117101994;2,26306851576174;-0,29196368550181;1,9610260574152
"9942";"Galapagos Islands";"Isla Santa Cruz";-90,358406;-0,627248;"Panamanian";1,30198333922581;0,172766878101034;-0,832517326876297;1,10868282034817;-2,0387273621845;0,845301681727926;-0,739654416963374;-0,24671860871415;0,573320875614427;-0,655666525959731;-1,39112379503861;-1,17720093577828;0,178177461426151;-0,109744331825014;-1,70257651988606;0,279938784624431;0,191635300669152;-0,963321382214601;0,0812408117101994;1,97171098796602;-0,29196368550181;2,11880904436145
"9975";"Galapagos Islands";"Isla Isabela";-91,184344;-0,559293;"Panamanian";1,86441812401087;0,256474057737348;-1,31529343127157;1,44354328572911;-2,04421445253617;0,394705509824008;-0,747786170488935;-0,298403722921516;0,28867939314357;-1,14162737990484;NA;NA;0,219041927905773;-0,00802535856911516;-1,32119894129885;0,329620798588308;0,411318097961251;-0,963321382214601;0,0812408117101994;2,31167240622483;-0,29196368550181;2,20962535890111
"11055";"West Indies";"Bonaire";-68,289634;12,184523;"Panamanian";0,847754421201721;-2,16494531526799;1,13572371411982;0,294108859418685;-1,10552432864542;0,858259159671933;-0,526859275962975;-0,237027658621194;-1,47000753957289;0,901559128869876;-0,57072923050462;-1,04135226664388;0,11512584511477;0,653999873732396;2,06241409549464;0,434145266117912;1,23717800921896;-0,963321382214601;-2,53603946199669;-0,227655031618669;-1,10198777806836;0,236924680519005
"11070";"West Indies";"Curacao";-68,972625;12,194064;"Panamanian";1,00865536715724;-2,41038781404006;1,49117425252074;0,447288019399457;-1,10475393163203;1,35782593768906;0,82035825309781;1,04217874159262;-1,47000753957289;1,27328816498119;0,464493450360961;-0,998843760773957;0,219041927905773;0,622011100376474;1,74163229599766;0,535959857165182;1,23216967376216;-0,615672508560102;-0,0881697598739557;-0,0811760216922767;-0,471075033883602;0,63704146527442
"11106";"West Indies";"Sand Cay";-61,437437;12,598614;"Panamanian";-0,40547190948446;-1,43479784316486;0,451348796900148;0,170942748310472;-1,07208816161113;0,324418132717737;-0,384253999822544;0,585088587799085;0,62075237327992;0,519883754043083;NA;NA;-0,0409894012773781;0,36213285648986;0,507617795393371;0,260427362122235;1,10540225679104;-0,331622696279836;0,271377617988856;0,434984047099491;-0,648787357614066;-0,300140321089006
"11110";"West Indies";NA;-61,3912;12,639437;"Panamanian";-0,975084287799291;-1,40867762117623;0,440738333067285;-1,43887621051969;-1,06879187010313;-0,0122132382827854;-0,721036985245965;-0,0948936298346363;0,0599165578308977;0,519883754043083;NA;NA;-0,0644142443545709;0,36213285648986;1,0993939333502;0,198118363449908;0,894275594073475;-0,615672508560102;-0,0345058103216076;0,497607720077773;-1,07964534413689;-0,519492060974662
"11115";"West Indies";"Canouan";-61,323359;12,718981;"Panamanian";-0,385744699768909;-1,36193202347781;0,408906941568695;0,0940869600041041;-1,06236901505297;0,27616249468692;-0,195682922225778;-0,317785623107429;0,441300736896949;0,519883754043083;NA;NA;-0,0644142443545709;0,36213285648986;0,72458535624076;0,198118363449908;0,923619830352597;-0,615672508560102;-0,0345058103216076;0,591310723065131;-1,07964534413689;-0,466830974971203
"11124";"West Indies";"Mustique";-61,1813;12,878402;"Panamanian";-0,550867024953323;-1,27216024609658;0,334633694738653;-0,196029045302158;-1,04949641655464;0,299429752669153;-0,256371478614647;-0,750648366384871;0,371667388360283;0,661049894959343;NA;NA;-0,0644142443545709;0,36213285648986;0,860543308665191;0,198118363449908;0,932682774563105;-0,615672508560102;-0,0345058103216076;0,392454845899887;-1,07964534413689;-0,419361502432115
"11129";"West Indies";"Baliceaux Island";-61,14321;12,948609;"Panamanian";-1,04554536522483;-1,23788447883082;0,313412767072927;-0,333642568773569;-1,04382748634611;0,0647210220608917;-0,620930821099903;-0,317785623107429;-0,147033374627144;0,519883754043083;NA;NA;-0,112178626300338;0,36213285648986;0,648782171816696;0,141792700154628;0,825496042890656;-0,615672508560102;-0,0345058103216076;0,211250140034474;-1,07964534413689;-0,372906835610548
"11130";"West Indies";"Isle a Quatre";-61,2541;12,955347;"Panamanian";-0,987685907351172;-1,24854841998945;0,329328462822222;-1,12332059758886;-1,0432834202025;0,346830514615089;-0,616436954209359;-0,317785623107429;-0,371368091887217;0,519883754043083;NA;NA;-0,0644142443545709;0,36213285648986;1,01289846723451;0,198118363449908;0,947798309805022;-0,615672508560102;-0,0345058103216076;0,664264297966722;-1,07964534413689;-0,25451313825438
"11135";"West Indies";"Bequia Island";-61,23236;13,011618;"Panamanian";-0,15027434991834;-1,22275222259569;0,329328462822222;0,425076271892898;-1,03873976541361;0,412897792016445;-0,330755623726894;0,79882798965232;0,964271758199904;0,661049894959343;NA;NA;-0,0644142443545709;0,347013600644341;0,62408052497754;0,235841084527829;1,07596039241785;-0,331622696279836;0,271377617988856;0,411570331333491;-0,648787357614066;-0,438610962759981
"11169";"West Indies";"Barbados";-59,55639;13,172262;"Panamanian";1,00742640109227;-0,876658484880368;-0,00490114791296898;0,698252421511395;-1,02576841463067;1,45595749254975;2,63973106133111;1,30706489897982;1,61812410128628;-0,31087181293088;1,19693290712535;0,331730734258492;0,567721564033237;0,555008472733726;0,665974108773826;0,438034506034426;-0,564530258599334;-0,0914620019671382;0,287560610273634;-0,233597959340189;0,115423699035083;0,435796879050737
"11221";"West Indies";"Martinique";-61,018115;14,652747;"Panamanian";1,34569516366265;-0,693138747730642;-0,0685639309101481;1,30403570090727;-0,906225261672114;1,55499356925703;2,64161420218608;2,87484643785612;-1,47000753957289;1,19059835006627;0,767276674462156;-1,40936362641694;0,550928522075999;0,665196711485411;1,51252866078496;0,617806739357425;0,252860098197213;0,988434034370219;0,733004981103241;-1,9392043713579;0,0454987034660762;-2,51164771529041
"11229";"West Indies";"Dominica";-61,349988;15,434552;"Panamanian";1,20535048037073;-0,527408534284235;-0,0261220755786954;1,33040342822376;-0,843097682062214;1,14622606372214;0,837306543231412;0,849436315945491;1,31598553861009;1,19059835006627;-0,57072923050462;-1,99219606302718;0,64946059030723;0,856604658897035;2,64542556406441;0,729827772651434;0,446314452339663;-0,963321382214601;-0,567897533728203;0,561589341398756;-0,937661020049647;0,590219398356938
"11264";"West Indies";"Marie-Galante";-61,268569;15,932114;"Panamanian";0,648238208171349;-0,426246002084963;-0,164058105405917;0,444872891624403;-0,802921570671443;0,710516049984022;0,930350916549475;3,2118763975508;-1,47000753957289;0,901559128869876;NA;NA;0,136384177998303;0,429005458107499;0,755564845822263;0,258783869895592;0,225522344960419;-0,963321382214601;-0,985664530730152;0,360478445646045;-1,27634288124003;0,0785661723976618
"11384";"West Indies";"Ilet a Petrelluzzi";-61,575939;16,228266;"Panamanian";1,44020289157163;-0,375759339937168;-0,349741222481023;1,33795677750767;-0,779008499053032;1,55715282780008;2,26027777234998;3,37231553860908;-1,47000753957289;1,35063932101705;NA;NA;0,600854448074776;0,654272964537431;1,35242401178122;0,612369523078994;-0,183126200643455;0,748273340057522;0,347004840448536;-1,63882816164857;0,248397013514569;-1,26607483051788
"11466";"West Indies";"Antigua Island";-61,798388;17,077293;"Panamanian";0,849733768851799;-0,233373530583573;-0,434624933143928;0,668130379116287;-0,710453015865466;1,21577927624903;2,02120422430822;4,23050365089939;1,38095980183716;1,00584460798819;-0,355901114173024;-0,0265846882266091;0,178177461426151;0,394773325758292;0,90801710935837;0,316221827596381;0,588083080630948;-0,615672508560102;-0,263748568189402;0,0543622279727457;-0,803672404237025;0,0748799973073494
"11534";"West Indies";"Isla Alto Velo";-71,641906;17,475405;"Panamanian";-1,17041633074804;-0,464812397788675;0,318717998989358;-1,12332059758886;-0,678307088206195;-0,836584598826127;-0,736530110628081;-0,317785623107429;-1,47000753957289;-0,31087181293088;NA;NA;0,64946059030723;0,586032421564388;0,600485467800684;0,561439349535621;-0,311753485140296;-0,615672508560102;-0,301902509576939;-0,0114634524714943;-0,152063406894747;1,34259715733854
